,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_250,NEAR_TRA_500,NEAR_TRA_750,y,0
117,111,42.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,7.0,30.0,1.0,3.0,23.0,0.0,4.0,23.0,2.0,11.0,34.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1.0,6.0,17.0,0.0,0.0,0.0,9563.936548507156,65507.28217894091,176143.9578689699,0.0,45536.51664049643,98831.72253383712,2382.293722015933,21320.605705961538,29922.602026298813,4.0,19.0,49.0,0,1,1,0,1,1,153509,252855.1
118,111,41.0,0,2,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,4.0,5.0,0.0,6.0,7.0,0.0,4.0,4.0,1.0,10.0,13.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,1.0,1.0,0.0,0.0,2790.758120063092,4233.714745103431,28907.935569407728,191921.09207359364,0.0,12177.066902302571,65668.40596664307,0.0,23183.60716952681,32109.264083158112,6.0,27.0,46.0,0,0,1,0,0,1,207847,198336.62
119,111,43.0,0,3,0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,4.0,8.0,4.0,4.0,6.0,4.0,4.0,6.0,5.0,10.0,14.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,2790.758120063092,3495.924742771519,123574.90101999546,308018.0561490287,0.0,43777.68535090528,75438.92671979494,5255.734018933115,16464.841496843077,33519.434867414595,3.0,23.0,44.0,0,0,1,0,1,1,215497,218031.92
120,111,12.0,1,4,2,2,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,5.0,9.0,1.0,1.0,6.0,1.0,2.0,4.0,2.0,11.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,17941.671571048522,176882.1139814635,335750.39027615136,16028.522864066215,48305.42949144995,109334.77287079264,315.2870533474245,14999.394800193197,23852.431981361424,9.0,17.0,32.0,0,1,1,0,0,0,301918,239221.53
121,111,45.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0,10.0,14.0,3.0,4.0,7.0,2.0,3.0,4.0,6.0,9.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,2.0,5.0,9.0,0.0,6299.477457654471,31883.30389933966,6731.357112474462,33736.767131528955,95502.53306120384,0.0,0.0,0.0,52.29826102492096,4401.687549055413,14626.87193352878,2.0,25.0,36.0,1,1,1,0,0,0,182419,170830.38
122,111,38.0,1,3,2,1,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,3.0,24129.544858128396,122503.90929103302,186730.1402823691,2642.2966158375048,19351.819342224608,46150.022083134405,0.0,0.0,0.0,0.0,3207.6723831348245,12902.511340048768,0.0,15.0,22.0,0,0,0,0,0,0,111343,110372.08
123,111,23.0,0,1,2,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,0.0,28572.43075420632,47922.3046979236,0.0,0.0,0.0,0.0,13129.504194414432,18677.37511357456,1.0,18.0,33.0,0,0,0,0,0,0,148397,155747.38
124,111,18.0,1,4,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,22.0,47.0,1.0,9.0,29.0,3.0,12.0,27.0,5.0,21.0,41.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,2.0,10.0,18.0,0.0,0.0,0.0,14330.310662058782,42577.61456528166,154737.9154447512,0.0,910.722205697969,81585.33100240486,2197.6102478553507,21437.74609551554,26650.82779462604,3.0,27.0,57.0,0,1,1,0,1,1,269685,241788.22
125,111,19.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.0,3.0,0.0,29376.050383669783,130933.38845376667,8888.650356943988,37872.83682557368,51152.23548658465,0.0,0.0,0.0,0.0,0.0,19107.869530142263,8.0,12.0,26.0,0,0,0,0,0,0,131237,112304.336
126,111,13.0,0,1,1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,1.0,2.0,1.0,10.0,16.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,5.0,0.0,0.0,0.0,57957.305321635686,189456.5898833168,366495.11739063147,25844.312753084432,73390.5356992104,130012.37404268408,1485.2941692859556,6706.288628447891,23300.354847147675,3.0,15.0,26.0,0,1,1,0,0,0,214692,212591.98
127,111,9.0,1,3,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,2.0,2.0,3.0,6.0,0.0,0.0,2.0,2.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.0,2.0,0.0,0.0,0.0,38735.89448138559,157707.90412543368,286435.68482788064,6599.905871386889,63046.3674805643,112261.35552658142,6958.684007604417,16261.323480873914,22524.669682052885,6.0,17.0,37.0,0,0,0,0,0,0,253981,202142.48
128,111,23.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,6.0,1.0,1.0,2.0,4.0,5.0,7.0,4.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,5.0,8.0,0.0,0.0,0.0,22262.602427272926,42080.57143335621,64925.62175615557,0.0,0.0,0.0,12441.18808327652,20862.335363430426,24269.21153088044,8.0,21.0,34.0,0,0,0,0,0,0,140626,129338.69
129,111,2.0,1,3,2,2,1,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,2.0,2.0,1.0,6.0,9.0,0.0,2.0,3.0,2.0,9.0,14.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,2.0,4.0,0.0,0.0,0.0,2658.56342974106,42199.01335476651,250035.31913311387,0.0,0.0,106465.05148352322,4562.574667614535,22651.242467151453,41903.73012918021,8.0,26.0,38.0,0,1,1,0,0,0,186411,211626.22
130,111,2.0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11.0,28.0,61.0,6.0,15.0,36.0,5.0,17.0,31.0,8.0,23.0,46.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,3.0,7.0,16.0,0.0,0.0,0.0,21615.907335670585,87978.23195974642,199388.2789380915,0.0,0.0,0.0,1337.977863120121,12971.512798538955,23478.73446593496,8.0,28.0,56.0,1,1,1,0,0,0,297164,285836.88
131,111,39.0,0,2,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,10.0,3.0,6.0,11.0,0.0,1.0,11.0,3.0,9.0,17.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,10882.88247757413,80865.97885412723,230022.33990878565,0.0,0.0,32540.42758739193,9861.315777164791,37238.37804537054,52406.60267943346,6.0,17.0,41.0,0,1,1,0,0,0,292587,211311.3
132,111,23.0,0,1,1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,0.0,28572.43075420632,47922.3046979236,0.0,0.0,0.0,0.0,13129.504194414432,18677.37511357456,1.0,18.0,33.0,0,0,0,0,0,0,121261,136223.55
133,111,48.0,0,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.0,13.0,16.0,4.0,6.0,7.0,0.0,4.0,5.0,4.0,12.0,21.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,2.0,5.0,8.0,0.0,24203.405838682003,31883.30389933966,10335.305113370889,51829.243348149066,72687.19786489777,0.0,0.0,0.0,5562.983281882435,11036.837886090256,23489.974105249883,9.0,21.0,46.0,1,1,1,0,0,0,155062,184156.67
134,111,43.0,0,3,3,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.0,11.0,17.0,2.0,5.0,7.0,3.0,3.0,6.0,6.0,12.0,17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,4.0,4.0,11.0,0.0,23027.05037637351,31883.30389933966,8469.466016767303,58063.13334342712,107336.89542865282,0.0,0.0,0.0,150.02206911999212,7193.0699158614125,19307.70024590305,5.0,21.0,40.0,0,1,1,0,0,0,196965,177949.67
135,111,45.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,3.0,6.0,1.0,4.0,7.0,1.0,4.0,6.0,1.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2.0,3.0,17.0,160.66595725406825,6146.922105012196,6146.922105012196,3915.104376802178,80171.77953117184,227421.95301310896,0.0,4594.723399464014,17008.271075273253,2890.7806117389323,4927.4204993419335,14603.486407909542,5.0,12.0,24.0,0,0,0,0,0,0,205260,167435.69
136,111,11.0,1,2,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,6.0,13.0,1.0,4.0,5.0,1.0,2.0,2.0,7.0,14.0,16.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,2.0,4.0,0.0,0.0,0.0,6404.344929856384,102086.98018916004,308027.62151595735,0.0,35109.17434107463,132366.77848008915,4530.8983645812405,14222.25522403006,26209.40137473685,9.0,19.0,34.0,0,1,1,0,0,0,289381,240085.77
137,111,8.0,0,4,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1.0,7.0,23.0,0.0,6.0,17.0,1.0,7.0,19.0,1.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,3.0,11.0,0.0,0.0,6074.033490120327,86521.96403767611,248074.2917838631,286986.88053786097,0.0,17008.271075273253,17008.271075273253,2236.17962155113,3949.336442293504,22842.176747228048,3.0,21.0,44.0,0,0,1,0,0,0,215908,202004.02
138,111,38.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,10.0,24.0,56.0,4.0,10.0,37.0,5.0,16.0,28.0,8.0,25.0,48.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1.0,11.0,20.0,0.0,0.0,0.0,14484.035089995516,52323.73256462556,134241.89588184733,0.0,0.0,7954.2383114054755,5751.313268111204,17595.4359267809,31428.915394687006,10.0,28.0,64.0,1,1,1,0,0,1,163229,212181.14
139,111,8.0,1,4,2,3,1,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,10.0,0.0,1.0,7.0,0.0,0.0,2.0,4.0,9.0,20.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,6.0,0.0,0.0,0.0,14099.615821504663,139039.24054239294,243887.4547632243,4294.088211209755,115019.31905554012,159397.68141823303,1693.9146432825314,11620.080243378969,23966.033237705917,1.0,12.0,30.0,1,1,1,0,0,0,271550,243718.67
140,111,19.0,1,4,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,3.0,0.0,55753.78025445155,149935.38310450054,7145.842313428971,22782.7491783709,44697.59058652302,0.0,0.0,0.0,0.0,1435.481675256374,16606.499566153652,6.0,14.0,21.0,0,0,0,0,0,0,130513,112594.97
141,111,10.0,1,3,2,2,1,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.0,10.0,17.0,2.0,4.0,7.0,3.0,3.0,6.0,6.0,11.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,3.0,5.0,11.0,0.0,17016.82463574981,31883.30389933966,4969.035875668989,55374.07209411132,107164.14255608102,0.0,0.0,0.0,52.29826102492096,6660.938135678263,16750.69438177911,4.0,19.0,38.0,0,1,1,0,0,0,241966,215696.25
142,111,43.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,1.0,10.0,3.0,7.0,11.0,0.0,1.0,10.0,3.0,10.0,15.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1.0,3.0,4.0,0.0,0.0,0.0,5633.650842074932,91839.1204005522,236007.8330694652,0.0,0.0,17124.409596268695,10273.936321933636,37207.55825418949,52653.70079448682,8.0,17.0,40.0,0,1,1,0,0,0,192856,197274.19
143,111,12.0,1,3,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1.0,2.0,1.0,5.0,9.0,0.0,2.0,3.0,2.0,7.0,15.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,4.0,0.0,0.0,0.0,17939.660603221884,114738.10379780777,266813.0274369348,0.0,52734.76771932944,114552.72269013168,5341.545350277466,16644.899712626506,40278.324253083,6.0,18.0,41.0,0,0,1,0,0,0,172954,199389.61
144,111,12.0,1,2,2,2,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,10.0,0.0,1.0,7.0,0.0,1.0,3.0,2.0,10.0,20.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,6.0,0.0,0.0,0.0,18669.360785236124,176285.12320321694,287936.21819366503,2529.977599419873,105910.76128049166,148742.30428675516,3308.008784948281,11008.44010454062,25070.369779842804,4.0,13.0,31.0,1,1,1,0,0,0,206722,207653.69
145,111,13.0,1,3,2,2,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,2.0,2.0,0.0,5.0,9.0,0.0,2.0,3.0,4.0,7.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,5.0,0.0,0.0,0.0,20302.98814304755,154334.00584941852,311341.7450583631,0.0,79164.49139875827,119377.57118457872,3468.777375119289,17471.829662945678,36663.024588185326,4.0,14.0,42.0,0,0,1,0,0,0,236551,204222.8
146,111,8.0,1,5,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,18.0,0.0,1.0,9.0,0.0,1.0,5.0,1.0,9.0,22.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,3.0,5.0,0.0,0.0,0.0,17996.5660599773,185053.5910428762,300970.7847961961,23690.69273333222,101393.30344315272,143966.5253243287,2860.5112647889,8325.237420882735,25927.325418439046,2.0,13.0,30.0,0,1,1,0,0,0,239948,236452.69
147,111,9.0,1,2,2,1,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,8.0,0.0,2.0,5.0,0.0,1.0,2.0,7.0,13.0,15.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,1.0,6.0,0.0,0.0,0.0,3362.880533728049,100382.69174246697,289053.5563229018,0.0,99898.11118536886,155629.60020421885,5929.1490522847525,14108.160780486402,22777.852284379805,8.0,17.0,30.0,1,1,1,0,0,0,232451,228050.69
148,111,27.0,1,7,3,4,1,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.0,8.0,19.0,1.0,6.0,14.0,3.0,6.0,16.0,2.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0.0,5.0,9.0,0.0,0.0,6146.922105012196,46876.07962045936,217558.02314298612,280567.816140569,0.0,17008.271075273253,17008.271075273253,2116.814353255413,5323.178553346449,22323.316178098863,6.0,19.0,38.0,0,0,1,0,0,0,192871,197667.05
149,111,10.0,1,3,2,2,1,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,8.0,20.0,2.0,4.0,12.0,0.0,5.0,13.0,1.0,6.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,5.0,0.0,0.0,0.0,53287.37713494027,192463.67177019315,324101.63091365056,0.0,11244.776095752422,17008.271075273253,1870.6823899539488,21027.778251374628,47436.77298981832,2.0,20.0,44.0,0,0,1,0,0,0,293909,265619.38
150,111,24.0,1,3,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,7.0,1.0,2.0,6.0,0.0,3.0,5.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,1.0,3.0,0.0,370.32503565517584,6146.922105012196,61385.58616387572,167854.71062115385,255524.20406167296,8595.931297344672,17008.271075273253,17008.271075273253,0.0,0.0,11267.622805232597,6.0,13.0,24.0,0,0,0,0,0,0,102338,125019.766
151,111,41.0,0,3,2,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.0,5.0,10.0,4.0,4.0,6.0,4.0,4.0,6.0,6.0,9.0,15.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,2.0,0.0,741.0832034936816,20361.62895084084,11778.995974206924,40507.564964474426,252995.82467089125,0.0,30261.170130231705,65747.07470676546,7393.075626559479,19243.54607585498,34640.01117668913,4.0,28.0,40.0,0,1,1,0,1,1,191775,192062.61
152,111,5.0,1,3,2,2,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5.0,19.0,33.0,2.0,10.0,23.0,6.0,13.0,22.0,3.0,14.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,0.0,5.0,11.0,0.0,0.0,0.0,48925.019418995085,158537.0470101291,322418.8407309197,0.0,0.0,16914.17470512098,3875.2527676376967,8052.360896029052,35157.653917797856,6.0,25.0,46.0,0,1,1,0,0,0,284413,272649.66
153,111,37.0,0,3,2,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,8.0,15.0,1.0,1.0,5.0,0.0,4.0,5.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0.0,4.0,9.0,0.0,31883.30389933966,33917.72057152992,42754.61384956392,71667.12912941379,88149.52178417641,0.0,0.0,0.0,1823.375321559359,8567.998422304963,19432.441581521245,0.0,13.0,28.0,0,0,1,0,0,0,133754,140275.1
154,111,23.0,0,2,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,5.0,5.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1.0,5.0,8.0,0.0,0.0,0.0,0.0,37536.45240003705,47858.32979883273,0.0,0.0,0.0,0.0,16118.410256789532,18702.84771580811,4.0,21.0,33.0,0,0,0,0,0,0,140898,153045.3
155,111,45.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,2.0,4.0,6.0,2.0,4.0,6.0,2.0,4.0,4.0,3.0,9.0,12.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,0.0,2790.758120063092,6386.110775733483,137360.29801897137,307678.402510025,0.0,47865.89240516928,79108.10344255086,2206.190783673681,14746.83886610211,34342.73761802935,5.0,17.0,46.0,0,0,1,0,1,1,158881,208685.0
156,111,47.0,0,5,2,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,14.0,28.0,0.0,5.0,21.0,1.0,11.0,20.0,1.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,0.0,3.0,11.0,0.0,0.0,0.0,78115.29884652472,250433.93407224343,300512.19534463965,0.0,15864.798503587714,17008.271075273253,2236.17962155113,5230.420170695046,28444.52891744994,5.0,23.0,49.0,0,0,1,0,0,0,267813,315753.72
157,111,51.0,0,2,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,9.0,22.0,3.0,5.0,13.0,0.0,7.0,13.0,4.0,8.0,23.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,7.0,0.0,0.0,0.0,7424.164779284137,138059.27505273608,309933.7555038454,0.0,0.0,16218.767969949608,2117.3960360098863,28168.222350287357,45053.88356641117,6.0,18.0,47.0,0,0,1,0,0,0,162690,213404.64
